Chrom	Start	End	GeneID	GeneName
3	196331566	196398874	375387	NRROS
3	196404244	196472876	54965	PIGX
3	196423147	196474165	84984	CEP19
3	196431727	196569518	5062	PAK2
3	196559726	196671584	205564	SENP5
3	196652272	196704464	22916	NCBP2
3	196663213	196730742	80235	PIGZ
3	196718611	196791687	4241	MFI2
3	196759430	197061143	1739	DLG1
3	197226653	197335194	622	BDH1
3	197388264	197511570	9711	KIAA0226
3	197441423	197521317	84248	FYTTD1
3	197483096	197608456	84859	LRCH3
3	197605945	197721886	84223	IQCG
3	197642051	197692721	6165	RPL35A
3	197652070	197780591	89782	LMLN
3	197844236	197917728	728262	FAM157A
4	18178	98099	152687	ZNF595
4	18192	167949	255403	ZNF718
4	254463	324944	654254	ZNF732
4	296595	377691	7700	ZNF141
4	423772	527960	170960	ZNF721
4	457988	543710	54872	PIGG
4	584362	674681	5158	PDE6B
4	636710	685817	4636	MYL5
4	656224	703127	521	ATP5I
4	664572	774427	10336	PCGF3
4	665612	718230	84179	MFSD7
4	768744	854945	10815	CPLX1
4	833064	961178	2580	GAK
4	891174	962443	84286	TMEM175
4	942671	1002348	1609	DGKQ
4	945784	1008345	3425	IDUA
4	962860	1022228	10861	SLC26A1
4	970609	1030686	53834	FGFRL1
4	1055265	1142352	285498	RNF212
4	1150720	1237750	10417	SPON2
4	1195227	1277908	1487	CTBP1
4	1248638	1343936	10296	MAEA
4	1306103	1391837	57654	UVSSA
4	1350339	1399782	285464	CRIPAK
4	1386719	1435230	54729	NKX1-1
4	1631607	1721040	152877	FAM53A
4	1684526	1749030	7884	SLBP
4	1688216	1756905	10460	TACC3
4	1707678	1758084	92305	TMEM129
4	1760038	1820599	2261	FGFR3
4	1803205	1892974	3954	LETM1
4	1838122	1993934	7468	WHSC1
4	1974440	2045962	7469	NELFA
4	2008719	2055697	401115	C4orf48
4	2026238	2080816	339983	NAT8L
4	2063684	2278891	353497	POLN
4	2223562	2278891	79441	HAUS3
4	2239159	2298739	10608	MXD4
4	2261323	2455370	57732	ZFYVE28
4	2385671	2474690	402160	CFAP99
4	2435794	2527586	6047	RNF4
4	2592158	2744302	8603	FAM193A
4	2733386	2793103	79155	TNIP2
4	2759749	2852823	6452	SH3BP2
4	2810583	2941802	118	ADD1
4	2922287	2971586	10227	MFSD10
4	2929663	3000233	8602	NOP14
4	2930342	3052474	2868	GRK4
4	3041236	3255687	3064	HTT
4	3215766	3268342	345222	MSANTD1
4	3280873	3451640	6002	RGS12
4	3408659	3461222	3083	HGFAC
4	3430032	3513200	285489	DOK7
4	3495323	3569224	4043	LRPAP1
4	3733295	3780253	152	ADRA2C
4	4180529	4263621	133060	OTOP1
4	4227268	4284969	85013	TMEM128
4	4256923	4333513	166793	ZBTB49
4	4259428	4326896	55646	LYAR
4	4352982	4430785	27065	NSG1
4	4410695	4578775	53407	STX18
4	4826391	4875660	4487	MSX1
4	5006313	5056197	54360	CYTL1
4	5018526	5512725	55351	STK32B
4	5554145	5746275	132884	EVC2
4	5677923	5826031	2121	EVC
4	5812490	5929810	1400	CRMP1
4	6017925	6237318	152789	JAKMIP1
4	6236576	6314992	7466	WFS1
4	6312304	6600327	5522	PPP2R2C
4	6541900	6634131	23324	MAN2B2
4	6606817	6654470	93621	MRFAP1
4	6660565	6708897	6286	S100P
4	6682841	6729387	55330	BLOC1S4
4	6699428	6746606	114932	MRFAP1L1
4	6749458	6895899	9778	KIAA0232
4	6876170	7044845	57533	TBC1D14
4	7010155	7069677	93624	TADA2B
4	7032575	7079728	257236	CCDC96
4	7051779	7104800	80273	GRPEL1
4	7159373	7754564	57537	SORCS2
4	7422020	7471700	768239	PSAPL1
4	7750439	7976653	60312	AFAP1
4	7957036	8195559	84448	ABLIM2
4	8166059	8252830	54436	SH3TC1
4	8236491	8318838	94031	HTRA3
4	8358008	8477452	8310	ACOX3
4	8407531	8488282	152992	TRMT44
4	8547216	8601750	27201	GPR78
4	8559386	8631488	8532	CPZ
4	8858772	8908543	3166	HMX1
4	8916476	8962127	650293	LOC650293
4	9177382	9223975	100287144	USP17L10
4	9191621	9238214	100287238	USP17L13
4	9201110	9248060	100288520	USP17L15
4	9210604	9257197	100287327	USP17L17
4	9220103	9266696	100287404	USP17L19
4	9411259	9462240	644414	DEFB131
4	9748257	9795633	1816	DRD5
4	9817847	10076872	56606	SLC2A9
4	10065962	10153573	9948	WDR1
4	10431503	10494032	85460	ZNF518B
4	10481837	10721386	116449	CLNK
4	11389987	11465537	9957	HS3ST1
4	13359346	13520989	9364	RAB28
4	13532453	13581114	579	NKX3-2
4	13560365	13664328	259282	BOD1L1
4	14969297	15081777	132864	CPEB2
4	15306559	15457791	114905	C1QTNF7
4	15436488	15613180	57545	CC2D2A
4	15596006	15692035	26234	FBXL5
4	15648351	15702070	285550	FAM200B
4	15669572	15743796	683	BST1
4	15744930	15860706	952	CD38
4	15927192	15975363	9982	FGFBP1
4	15951862	15999859	83888	FGFBP2
4	15959848	16120623	8842	PROM1
4	16152127	16263161	202018	TAPT1
4	16493156	16935432	9079	LDB2
4	17478015	17548857	5860	QDPR
4	17481787	17538727	645104	CLRN2
4	17543926	17619590	51056	LAP3
4	17581250	17637251	80306	MED28
4	17623708	17818135	27146	FAM184B
4	17777435	17856487	64151	NCAPG
4	17792277	17847381	54876	DCAF16
4	17834838	18058483	254251	LCORL
4	20220186	20632184	9353	SLIT2
4	20667035	20739980	133015	PACRGL
4	20720238	21985374	80333	KCNIP4
4	22378996	22552677	166647	GPR125
4	22659536	22831195	57733	GBA3
4	23783643	23926700	10891	PPARGC1A
4	24519087	24621184	1665	DHX15
4	24762084	24812467	6649	SOD3
4	24797738	25016826	91050	CCDC149
4	24990470	25067414	55203	LGI2
4	25111626	25197204	51091	SEPSECS
4	25200652	25290831	55300	PI4K2B
4	25279395	25382005	29063	ZCCHC4
4	25343847	25430120	29945	ANAPC4
4	25622434	25690368	10568	SLC34A2
4	25739048	25900217	23231	SEL1L3
4	25880813	25941501	389203	SMIM20
4	26286331	26446752	3516	RBPJ
4	26473017	26527042	886	CCKAR
4	26550545	26767835	55296	TBC1D19
4	26827312	27037003	57620	STIM2
4	30687029	31158423	5099	PCDH7
4	36057619	36280979	116984	ARAP2
4	36248236	36356407	401124	DTHD1
4	37211689	37461087	57495	NWD2
4	37420551	37605132	55286	C4orf19
4	37582421	37722999	768211	RELL1
4	37793281	37874559	55276	PGM2
4	37857704	38150796	23216	TBC1D1
4	37927055	37972631	10744	PTTG2
4	38630789	38713129	51274	KLF3
4	38763859	38819611	81793	TLR10
4	38787875	38841412	7096	TLR1
4	38815328	38893438	10333	TLR6
4	38834353	38957365	92689	FAM114A1
4	38958365	39069041	80008	TMEM156
4	39011450	39137853	51088	KLHL5
4	39149023	39297430	57728	WDR19
4	39279068	39403001	5981	RFC1
4	39373472	39463153	152831	KLB
4	39425643	39489271	11019	LIAS
4	39445744	39495568	6133	RPL9
4	39490374	39564218	7358	UGDH
4	39542545	39675481	201895	SMIM14
4	39664663	39794410	3093	UBE2K
4	39814482	40014576	23244	PDS5A
4	40023523	40169872	55728	N4BP2
4	40157630	40256384	399	RHOH
4	40302345	40367234	55584	CHRNA9
4	40415271	40666883	54502	RBM47
4	40716913	40822002	79730	NSUN7
4	40802043	41251635	323	APBB2
4	41223897	41280446	7345	UCHL1
4	41326623	41712061	22998	LIMCH1
4	41736098	41785987	8929	PHOX2B
4	41902136	41972824	55161	TMEM33
4	41948712	41998484	285429	DCAF4L1
4	41957522	42099551	10463	SLC30A9
4	42102869	42189895	389206	BEND4
4	42364855	42414504	152573	SHISA3
4	42400391	42694122	10396	ATP8A1
4	42860282	43042675	389207	GRXCR1
4	44165919	44485824	386617	KCTD8
4	44614353	44688658	285525	YIPF7
4	44645432	44712697	60558	GUF1
4	44693811	44763651	132789	GNPDA2
4	46027786	46161082	2565	GABRG1
4	46241580	46427056	2555	GABRA2
4	46726846	46946252	170712	COX7B2
4	46910916	47031424	2557	GABRA4
4	46998294	47438447	2560	GABRB1
4	47442810	47500676	54951	COMMD8
4	47452409	47605503	57205	ATP10D
4	47586014	47875123	10699	CORIN
4	47839249	47951684	152518	NFXL1
4	47927993	48049961	1259	CNGA1
4	47983790	48049080	152519	NIPAL1
4	48058409	48171273	7294	TXK
4	48127799	48306814	7006	TEC
4	48308612	48438215	57606	SLAIN2
4	48450359	48501541	201780	SLC10A4
4	48457268	48506406	326340	ZAR1
4	48489379	48817316	285527	FRYL
4	48798059	48873834	54940	OCIAD1
4	48877396	48943845	132299	OCIAD2
4	48953264	49074095	80157	CWH43
4	52674165	52793003	23142	DCUN1D4
4	52849865	52918786	339977	LRRC66
4	52876860	52939485	6443	SGCB
4	52882496	52973471	132671	SPATA18
4	53447126	53560502	64854	USP46
4	53599683	53652807	100288413	ERVMER34-1
4	53693494	53743002	65997	RASL11B
4	53729150	54267242	152579	SCFD2
4	54208819	54336103	81608	FIP1L1
4	54316436	54492753	84708	LNX1
4	54865957	54965815	26511	CHIC2
4	54931247	54978122	170825	GSX2
4	55060263	55174412	5156	PDGFRA
4	55489094	55616881	3815	KIT
4	55934425	56026762	3791	KDR
4	56177387	56249266	79644	SRD5A3
4	56227079	56302342	55858	TMEM165
4	56284067	56448076	9575	CLOCK
4	56412691	56493379	132954	PDCL2
4	56451395	56537465	10874	NMU
4	56684815	56781244	55763	EXOC1
4	56779973	56909529	9662	CEP135
4	57001360	57206890	57482	KIAA1211
4	57194450	57288674	132949	AASDH
4	57249528	57336802	5471	PPAT
4	57266914	57337534	10606	PAICS
4	57298761	57379847	6731	SRP72
4	57336374	57400058	132946	ARL9
4	57361774	57479489	100506564	THEGL
4	57504153	57582872	84525	HOPX
4	57666025	57723035	6691	SPINK2
4	57739041	57812010	5978	REST
4	57809805	57907328	5431	POLR2B
4	57819515	57878826	84273	NOA1
4	57887236	58011551	3490	IGFBP7
4	62327838	62948168	23284	LPHN3
4	65134176	65310178	253017	TECRL
4	66175280	66571213	2044	EPHA5
4	68327988	68446256	1060	CENPC
4	68389445	68482616	26228	STAP1
4	68471478	68601889	55236	UBA6
4	68593098	68656804	2798	GNRHR
4	68676593	68784716	9407	TMPRSS11D
4	68766018	68864232	339967	TMPRSS11A
4	68908915	69030587	389208	TMPRSS11F
4	69082370	69146412	132724	TMPRSS11B
4	69166104	69250824	91746	YTHDC1
4	69278166	69373322	28983	TMPRSS11E
4	69392902	69469245	7367	UGT2B17
4	69502314	69571494	7366	UGT2B15
4	69784176	69852509	79799	UGT2A3
4	69927192	69988705	7364	UGT2B7
4	70056050	70115449	10720	UGT2B11
4	70111216	70170768	54490	UGT2B28
4	70335882	70426732	7363	UGT2B4
4	70444134	70540360	574537	UGT2A2
4	70444134	70553967	10941	UGT2A1
4	70582685	70661430	27284	SULT1B1
4	70696929	70760870	6783	SULT1E1
4	70761798	70822288	1446	CSN1S1
4	70810973	70861729	1447	CSN2
4	70826647	70878173	6779	STATH
4	70859129	70912255	3347	HTN3
4	70881131	70934565	3346	HTN1
4	70984903	71042326	401137	PRR27
4	71027243	71080293	54959	ODAM
4	71056787	71110968	260436	FDCSP
4	71073332	71127145	1448	CSN3
4	71165670	71212833	85438	CABS1
4	71191492	71242823	26952	SMR3A
4	71213794	71265961	10879	SMR3B
4	71228598	71285914	58503	PROL1
4	71261208	71358714	4589	MUC7
4	71349288	71408460	401138	AMTN
4	71422974	71483004	258	AMBN
4	71459460	71522536	10117	ENAM
4	71511257	71567348	3512	IGJ
4	71519195	71566268	57050	UTP3
4	71535653	71684339	22902	RUFY3
4	71671498	71740627	2926	GRSF1
4	71733056	71863891	92597	MOB1B
4	71824264	71906629	1633	DCK
4	72018002	72447804	8671	SLC4A4
4	72597410	72706237	2638	GC
4	72862520	73023918	10886	NPFFR2
4	73136685	73469516	9508	ADAMTS3
4	73910412	73970476	285521	COX18
4	73930501	74159502	26057	ANKRD17
4	74234971	74297129	213	ALB
4	74266935	74331502	174	AFP
4	74312461	74379718	173	AFM
4	74427266	74521348	166824	RASSF6
4	74571222	74619433	3576	CXCL8
4	74667272	74714477	6372	CXCL6
4	74684012	74730198	5197	PF4V1
4	74700108	74747019	2919	CXCL1
4	74836541	74882841	5196	PF4
4	74842155	74888907	5473	PPBP
4	74851358	74899446	6374	CXCL5
4	74892311	74939490	2921	CXCL3
4	74952753	74999997	2920	CXCL2
4	74988828	75178814	441024	MTHFD2L
4	75139186	75192520	255324	EPGN
4	75195859	75264477	2069	EREG
4	75661447	75754882	685	BTC
4	75823284	75985325	25849	PARM1
4	76394246	76474640	25898	RCHY1
4	76404653	76465236	152815	THAP6
4	76446257	76501103	152816	C4orf26
4	76491703	76590721	8999	CDKL2
4	76557952	76633667	9908	G3BP2
4	76614705	76745442	8615	USO1
4	76771025	76858681	5470	PPEF2
4	76821807	76897166	27163	NAAA
4	76861058	76947115	55153	SDAD1
4	76897332	77043955	419	ART3
4	76912494	76963676	4283	CXCL9
4	76932268	76979689	3627	CXCL10
4	76944839	76992350	6373	CXCL11
4	77025811	77104668	53371	NUP54
4	77069891	77170052	950	SCARB2
4	77100192	77214936	100129583	FAM47E
4	77137852	77242283	100631383	FAM47E-STBD1
4	77192178	77242283	8987	STBD1
4	77224191	77363458	339965	CCDC158
4	77321252	77714405	57619	SHROOM3
4	77806081	77854002	345079	SOWAHB
4	77835894	77969768	55752	SEPT11
4	77959176	78032125	10983	CCNI
4	78043356	78101213	901	CCNG2
4	78397906	78542988	10563	CXCL13
4	78624540	78775544	246175	CNOT6L
4	78748804	78883944	65008	MRPL1
4	78943723	79475423	80144	FRAS1
4	79437741	79541605	306	ANXA3
4	79662531	79843341	55589	BMP2K
4	79829093	79895582	152559	PAQR3
4	80228271	80282171	84779	NAA11
4	80317506	80364372	2712	GK2
4	80812770	81029626	118429	ANTXR2
4	81071423	81135482	56978	PRDM8
4	81152741	81222171	2250	FGF5
4	81221873	81894910	255119	C4orf22
4	81917118	81988685	651	BMP3
4	81998523	82171271	5593	PRKG2
4	82337546	82428082	153020	RASGEF1B
4	83264466	83330149	3184	HNRNPD
4	83316632	83392328	58478	ENOPH1
4	83333716	83386378	9987	HNRNPDL
4	83395603	83518126	441027	TMEM150C
4	83540689	83755010	79966	SCD5
4	83729813	83847433	22872	SEC31A
4	83786836	83851284	79725	THAP9
4	83835756	83969094	132660	LIN54
4	83921238	84006971	51138	COPS4
4	84001210	84070911	51316	PLAC8
4	84174976	84241067	27235	COQ2
4	84203613	84291306	10855	HPSE
4	84318495	84412036	113510	HELQ
4	84342084	84392876	51023	MRPS18C
4	84372093	84441290	84142	FAM175A
4	84422066	84537027	84803	AGPAT9
4	85404435	85454387	4825	NKX6-1
4	85469056	85582493	1040	CDS1
4	85580692	85922544	23001	WDFY3
4	86361283	86933823	83478	ARHGAP24
4	86926275	87409283	5602	MAPK10
4	87480467	87746328	5783	PTPN13
4	87734620	87805416	345274	SLC10A6
4	87787357	87848575	132989	C4orf36
4	87821153	88072206	4299	AFF1
4	88071255	88176760	57563	KLHL8
4	88214940	88279058	345275	HSD17B13
4	88247676	88347455	51170	HSD17B11
4	88308727	88390606	53343	NUDT9
4	88384481	88485655	8404	SPARCL1
4	88494680	88548025	1834	DSPP
4	88536453	88595512	1758	DMP1
4	88685701	88743601	3381	IBSP
4	88707549	88777968	56955	MEPE
4	88861801	88914563	6696	SPP1
4	88893798	89008931	5311	PKD2
4	89001415	89187474	9429	ABCG2
4	89168760	89240983	152926	PPM1K
4	89264890	89374249	55008	HERC6
4	89343267	89437319	51191	HERC5
4	89432128	89479952	100996939	PYURF
4	89432128	89479952	84992	PIGY
4	89478573	89639693	8916	HERC3
4	89607065	89654023	266812	NAP1L5
4	89637104	90013346	10144	FAM13A
4	89998967	90046052	166815	TIGD2
4	90155428	90264161	285513	GPRIN3
4	90635249	90794447	6622	SNCA
4	90781051	90885780	22915	MMRN1
4	91013683	92533370	401145	CCSER1
4	93190549	94705706	2895	GRID2
4	94715077	94761142	474	ATOH1
4	95093758	95222443	56916	SMARCAD1
4	95209706	95299027	27306	HPGDS
4	95338007	95599378	10611	PDLIM5
4	95644127	96089601	658	BMPR1B
4	96073655	96505361	8633	UNC5C
4	96726238	96772625	5161	PDHA2
4	98470024	99099391	285555	STPG2
4	99147526	99375012	5910	RAP1GDS1
4	99381517	99614812	10098	TSPAN5
4	99789606	99886786	1977	EIF4E
4	99881787	99993960	23173	METAP1
4	99982129	100044939	128	ADH5
4	100034832	100100449	127	ADH4
4	100113794	100175403	130	ADH6
4	100187522	100247185	124	ADH1A
4	100217543	100277599	125	ADH1B
4	100247648	100309202	126	ADH1C
4	100323417	100391667	131	ADH7
4	100397160	100473460	84103	C4orf17
4	100450234	100555154	4547	MTTP
4	100457863	100520214	93587	TRMT10A
4	100702980	100801346	27071	DAPP1
4	100789494	100850703	8649	LAMTOR3
4	100807406	100902883	79982	DNAJB14
4	100859243	100906512	3015	H2AFZ
4	101097026	101146655	115265	DDIT4L
4	101306497	101474250	51705	EMCN
4	101934586	102303628	5530	PPP3CA
4	102676763	103005969	55024	BANK1
4	103162197	103301655	64116	SLC39A8
4	103387485	103548459	4790	NFKB1
4	103542642	103717151	4126	MANBA
4	103705539	103825050	7323	UBE2D3
4	103755134	103823963	493856	CISD2
4	103796204	103975896	150159	SLC9B1
4	103936647	104033528	133308	SLC9B2
4	103988781	104056024	56898	BDH2
4	104016962	104154566	1062	CENPE
4	104500624	104675973	6870	TACR3
4	105379462	105451058	80319	CXXC4
4	106032031	106210960	54790	TET2
4	106280233	106430227	27068	PPA2
4	106438776	106612070	54848	ARHGEF38
4	106593784	106664881	57117	INTS12
4	106594940	106778882	79807	GSTCD
4	106781596	106902828	255743	NPNT
4	106955473	107272861	93627	TBCK
4	107201766	107280381	9255	AIMP1
4	107269339	107323592	100507096	GIMD1
4	107832958	107992453	27123	DKK2
4	108524821	108676419	9061	PAPSS1
4	108710720	108846204	166929	SGMS2
4	108817716	108884613	113612	CYP2U1
4	108875869	108966331	3033	HADH
4	108958700	109125112	51176	LEF1
4	109506721	109561639	6164	RPL34
4	109536740	109598978	58505	OSTC
4	109653201	109719235	64850	ETNPPL
4	109721876	110258799	84570	COL25A1
4	110319927	110471615	10427	SEC24B
4	110446354	110618872	55013	CCDC109B
4	110599784	110659629	839	CASP6
4	110621144	110686242	81579	PLA2G12A
4	110651847	110758335	3426	CFI
4	110701665	110755893	54433	GAR1
4	110714149	110775861	10692	RRH
4	110734339	110803471	345193	LRIT3
4	110799039	110944118	1950	EGF
4	110960228	111154820	79071	ELOVL6
4	111362228	111494493	2028	ENPEP
4	111528579	111598279	5308	PITX2
4	113031552	113120237	132720	C4orf32
4	113117894	113201211	55435	AP1AR
4	113183498	113373764	80216	ALPK1
4	113186781	113242059	92610	TIFA
4	113424671	113472328	63973	NEUROG2
4	113450488	113593151	55345	ZGRF1
4	113523119	113588748	51574	LARP7
4	113704238	114314896	287	ANK2
4	114362187	114718083	817	CAMK2D
4	114811439	114935878	79642	ARSJ
4	115484610	115608202	7368	UGT8
4	115738926	116070032	64579	NDST4
4	117994709	118041736	133022	TRAM1L1
4	118920499	119189789	9348	NDST3
4	119191192	119308922	8492	PRSS12
4	119571524	119643425	57721	METTL14
4	119633977	119792326	9871	SEC24D
4	119736842	119992402	171024	SYNPO2
4	120021938	120118944	51778	MYOZ2
4	120098781	120226673	54532	USP53
4	120207573	120260600	401152	C4orf3
4	120228404	120278316	2169	FABP2
4	120405549	120584981	8654	PDE5A
4	120970578	121023013	4085	MAD2L1
4	121603067	121879021	11107	PRDM5
4	121946781	122028673	79625	NDNF
4	122042563	122183621	79931	TNIP3
4	122239796	122337181	84109	QRFPR
4	122579151	122653147	308	ANXA5
4	122670084	122721340	132332	TMEM155
4	122687471	122748176	5393	EXOSC9
4	122727598	122780088	890	CCNA2
4	122735483	122826652	55212	BBS7
4	122790182	122907909	7222	TRPC3
4	123056757	123293914	84162	KIAA1109
4	123265120	123360947	132612	ADAD1
4	123362625	123412650	3558	IL2
4	123523782	123577212	59067	IL21
4	123618856	123676098	166379	BBS12
4	123712862	123829390	2247	FGF2
4	123803798	123879159	11162	NUDT6
4	123809224	124250604	166378	SPATA5
4	124282949	124334915	10252	SPRY1
4	125575203	125668887	57182	ANKRD50
4	126202566	126424087	79633	FAT4
4	128519086	128647934	27152	INTU
4	128616554	128705447	83447	SLC25A31
4	128668452	128764526	22824	HSPA4L
4	128767015	128830377	10733	PLK4
4	128828959	128922139	256471	MFSD8
4	128851460	128962455	80167	C4orf29
4	128947420	129142298	55132	LARP1B
4	129180391	129244984	10424	PGRMC2
4	129695777	129806379	79960	JADE1
4	129795147	130049762	132320	SCLT1
4	129979828	130043843	132321	C4orf33
4	134035444	134125765	57575	PCDH10
4	135107488	135157903	132430	PABPC4L
4	138430072	138488652	54510	PCDH18
4	139075247	139198503	23657	SLC7A11
4	139901912	139977093	25819	CCRN4L
4	139968870	140095630	1998	ELF2
4	140177316	140236492	84709	MGARP
4	140187675	140321935	80155	NAA15
4	140201070	140258705	4717	NDUFC1
4	140339960	140407069	83452	RAB33B
4	140417191	140512577	80854	SETD7
4	140551921	140671899	4258	MGST2
4	140627545	141110233	55534	MAML3
4	141143439	141313710	60592	SCOC
4	141299606	141383815	1047	CLGN
4	141354528	141454531	152586	MGAT4D
4	141410311	141484924	255520	ELMOD2
4	141471049	141524959	7350	UCP1
4	141531935	141712471	23158	TBC1D9
4	141776724	142089616	57484	RNF150
4	142107040	142165850	27309	ZNF330
4	142522748	142665140	3600	IL15
4	142939181	143802604	8821	INPP4B
4	144071069	144155027	84640	USP38
4	144222982	144405718	2549	GAB1
4	144399615	144488642	8467	SMARCA5
4	144488560	144656828	166752	FREM3
